"RegionName","State","Metro","CountyName","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04","2019-05","2019-06","2019-07","2019-08","2019-09","2019-10","2019-11"
"New York","NY","New York-Newark-Jersey City","Queens County",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.64,2.69444444444444,2.81818181818182,2.79187817258883,2.88888888888889,3,3.04096989966555,2.98127705627706,2.93963963963964,2.96195767195767,2.91353383458647,2.76923076923077,2.70734663960307,2.74916666666667,2.77350427350427,2.76,2.84888521882742,2.91079545454545,3.04166666666667,3.1,3,2.8047619047619,2.8,2.75,2.699,2.66666666666667,2.6,2.66666666666667,2.84315223542728,2.85357142857143,2.93333333333333,3.03085966201323,2.95454545454545,2.87016666666667,2.7681660899654,2.68333333333333
"Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",2,,1.49356617647059,1.48204156663399,1.50299482752229,1.43013829279924,1.43630753272183,1.45929018789144,1.44730890999548,1.46122448979592,1.4561602713243,1.57100140024632,1.46113172541744,1.51785714285714,1.46150396464318,1.46052031036057,1.46948703888111,1.54888457172793,1.48514851485149,1.48148148148148,1.46806857528925,1.52793469165834,1.60850599781897,1.5327868852459,1.55642023346304,1.57257057207095,1.52547770700637,1.49290877617884,1.50334075723831,1.50949268596327,1.46666666666667,1.46187988681909,1.51761517615176,1.4375,1.3989590889387,1.39419544452608,1.4527027027027,1.45569620253165,1.44628099173554,1.45426322002547,1.43769968051118,1.47351922125062,1.4779580502453,1.46479691062359,1.53446957755359,1.51146678288481,1.47608695652174,1.52366018308471,1.4996251874063,1.46823044380372,1.47058823529412,1.4996251874063,1.59749103942652,1.62082937020531,1.67857142857143,1.6751269035533,1.64207912350258,1.6260162601626,1.63934426229508,1.63934426229508,1.67152085749846,1.6731843575419,1.68506493506494,1.71790235081374,1.77455530356508,1.7314702308627,1.78294090633214,1.82607371306732,1.81347150259067,1.8046357615894,1.74727526847311,1.7403188984292,1.8792627745282,1.91545431342522,1.88586972170633,1.87265917602996,1.88332566546172,1.87353629976581,1.8343253968254,1.79806602240386,1.92447349310094,1.78392857142857,1.96226653025049,1.81107539450614,1.78870877585243,1.92090395480226,1.9925697716564,2.0542579311236,2.11513269100744,2.08728652751423,2.02990890998834,2.13536011581614,2.09327548806941,2.04919770104467,2.03242835595777,2.00604838709677,2.03239350761371,2.00069013112491,1.96583800776398,2.04678362573099,2.09883995711619,2.16505363002178,2.14463045415953,2.14677983025462,2.11877662591905,2.08098987626547,2.13640684410646,2.10111621799081,2.05808415877228,2.1036315323295,2.13,2.13,2.14740817815735,2.2282744619187,2.23376623376623,2.22974727050685,2.16062736614386,2.20833333333333,2.17629345743225
"Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",3,,,,,,0.76530612244898,0.714679911699779,0.679455001792757,0.656275635767022,0.644730991551801,0.660714285714286,0.667422630988564,0.656743060491672,0.651465798045603,0.641437090453211,0.659574468085106,0.651997837112341,0.63351282863478,0.642674119098129,0.635956369302688,0.654307524536532,0.648402450817203,0.661329025685023,0.665089029469479,0.665399239543726,0.679475164011247,0.655863628542634,0.662255971244735,0.67016317016317,0.68649885583524,0.687893081761006,0.666947078572183,0.67546490573162,0.659282700421941,0.67507855772479,0.670047084389714,0.671378091872792,0.675675675675676,0.696400719378661,0.70774354704413,0.716145833333333,0.711743772241993,0.698919581625225,0.699067143896504,0.69379115710254,0.696778711484594,0.704838709677419,0.704838709677419,0.702819073910968,0.704838709677419,0.711132908288377,0.735764997904774,0.757036570425954,0.7627765064836,0.752744646245595,0.7627765064836,0.7627765064836,0.7627765064836,0.762388818297332,0.758520365752286,0.76530612244898,0.760412822178473,0.760176557135851,0.778316675166858,0.784272898397,0.797872340425532,0.793956043956044,0.796514402221065,0.783803085126643,0.779550398839739,0.792158968850698,0.791971245568211,0.787992495309568,0.789512899590613,0.801836945111416,0.805234021137393,0.815603757865383,0.786049873509216,0.789272285406306,0.79714128642111,0.766104439382115,0.761561045119533,0.76219512195122,0.779084606094117,0.773889636608345,0.770433229120143,0.797448165869219,0.807784709946923,0.817160367722165,0.809645346409644,0.788436268068331,0.797564048719026,0.787213740458015,0.786403588256615,0.805322128851541,0.806451612903226,0.796617647058824,0.810981689558663,0.816927417724245,0.821972734562951,0.82715953288562,0.827596550247322,0.834787058740486,0.826761937334339,0.814412635735439,0.81383519837233,0.812619502868069,0.812046793367855,0.822368421052632,0.819672131147541,0.833920601362462,0.853471418585116,0.85292806615628,0.85397096498719,0.846064167047984,0.846228239845261,0.825958702064897,0.821673189823875
"Chicago","IL","Chicago-Naperville-Elgin","Cook County",4,,,,,,,,,,1.3448275862069,1.3448275862069,1.17410300384575,1.1166253101737,1.1270047680971,1.19123505976096,1.25,1.2,1.18379446640316,1.20833333333333,1.13636363636364,1.12201963534362,1.05,1.0625,1.125,1.16518940732886,1.28600823045267,1.20833333333333,1.23,1.234375,1.234375,1.33660665575559,1.26262626262626,1.26027717222049,1.28,1.27272727272727,1.25,1.14528101802757,1.10420979986197,1.16623488773748,1.19250771981147,1.19402985074627,1.1655856918239,1.14995400183993,1.11111111111111,1.1137162954279,1.08333333333333,1.18181818181818,1.14047257749837,1.17914438502674,1.19226393629124,1.25,1.2975,1.35,1.3475,1.33333333333333,1.27566295060842,1.27261146496815,1.26333333333333,1.2725,1.22375,1.24032012954659,1.22727272727273,1.3125,1.38039088659939,1.40025756600129,1.4,1.37601190915578,1.28479166666667,1.22361111111111,1.24521072796935,1.18181818181818,1.17891711229947,1.17891711229947,1.19601328903654,1.24095139607032,1.34782608695652,1.246875,1.28235294117647,1.28998968008256,1.19047619047619,1.19047619047619,1.12145833333333,1.13636363636364,1.13636363636364,1.2,1.23076923076923,1.33333333333333,1.36230011193732,1.375,1.3697705802969,1.30753138075314,1.20689655172414,1.17391304347826,1.17573529411765,1.17144412191582,1.18181818181818,1.21374735423658,1.3,1.37608695652174,1.45454545454545,1.53125,1.49635416666667,1.3975,1.35,1.33333333333333,1.30952380952381,1.3,1.38853184804342,1.3975,1.4530303030303,1.51257209805335,1.61111111111111,1.64852941176471,1.58333333333333,1.52368421052632,1.44736842105263,1.40909090909091,1.40034246575342
"San Antonio","TX","San Antonio-New Braunfels","Bexar County",5,,,,,,,,,,,,0.622222222222222,0.595416043846537,0.598128975432308,0.609577025644144,0.614558222993535,0.603294058757845,0.603711274392452,0.606043228978304,0.602643856920684,0.600560897435897,0.596206516177198,0.587529976019185,0.607811561603338,0.610207100591716,0.627679118187385,0.624548192771084,0.622252155553545,0.636537865881988,0.635162601626016,0.636942675159236,0.6072610391444,0.619376560290534,0.62795089707271,0.61439588688946,0.614071920531473,0.621212121212121,0.636757948755526,0.639285714285714,0.657894736842105,0.646551724137931,0.664853141511961,0.651658767772512,0.639070456473593,0.635458167330677,0.636177767256621,0.633367266818748,0.65146585517104,0.641025641025641,0.643807216191578,0.65552060988917,0.664340548460631,0.671286271113036,0.676046247344236,0.686095839286677,0.67893783946892,0.67075876233293,0.669040517816467,0.681126480388008,0.680147058823529,0.687285223367698,0.682757850380129,0.694904037061549,0.700737618545838,0.7125,0.702290530403448,0.69610797769184,0.702504581551619,0.690666666666667,0.69706498951782,0.704054382131585,0.695981362842167,0.704456094364351,0.706959978652345,0.704753543208328,0.702962577195783,0.69889341875364,0.698678861788618,0.711623185074512,0.695326740400812,0.690335305719921,0.706078946761661,0.699080777783524,0.706880301602262,0.720524017467249,0.719232818327118,0.732351516557005,0.738341968911917,0.738446879466413,0.745366727860827,0.735294117647059,0.734177215189873,0.729377715902841,0.723547717842324,0.720956709000814,0.725274725274725,0.73396674584323,0.734733441033926,0.743452380952381,0.749440715883669,0.751845381210255,0.754147812971342,0.747916666666667,0.737165429108557,0.732508697332818,0.75261780104712,0.750312630262609,0.759376465072668,0.757257046697518,0.772684310018904,0.780085318883343,0.780690914760904,0.772023233301065,0.767261904761905,0.770967741935484,0.773978305649237,0.765462339252909,0.765462339252909
"Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",6,,,,,,,,,,,,,,,,,,0.929978118161926,0.973611111111111,0.9375,0.921464275064566,0.905797101449275,0.986585970128123,0.953621031746032,1.00372463469378,1.05633802816901,1.08333333333333,1.07060185185185,1.085776330076,1.08031939877877,1,0.920970247929102,0.95144295859792,0.91618331212254,1,1,1.00968771181537,1.02040816326531,1.06609895803373,1.09999510188088,1.10192837465565,1.04166666666667,0.967117988394584,0.888888888888889,0.845238095238095,0.938841201716738,0.913813405797101,0.946502057613169,0.944949142014132,0.946865748594618,0.977885062819916,1.02389078498294,1.00911458333333,1.04345238095238,1.02947515839454,1.01273148148148,0.965250965250965,0.965250965250965,0.978284753382062,1.03492884864166,1.09122983870968,1.10864745011086,1.11607142857143,1.10146733111849,1.08225108225108,1.08279220779221,1.04136904761905,1.0309300711435,1.02591792656587,1.06382978723404,1.04646295521139,1.04838349529502,1.15555555555556,1.16666666666667,1.15789473684211,1.16228070175439,1.14087301587302,1.06761903857296,1.05044345898004,1.03125,0.964328224966523,1,0.972158342731494,1.02611940298507,1.07484076433121,1.125,1.11111111111111,1.12781954887218,1.13981762917933,1.12738439330957,1.07197549770291,1.03137254901961,1.11111111111111,1.12296195652174,1.11151515151515,1.11111111111111,1.11111111111111,1.17233294255569,1.17493472584856,1.17302164872798,1.16908482142857,1.11979166666667,1.08643675506883,1.07874865156419,1.10544217687075,1.10497237569061,1.08695652173913,1.1234517335936,1.14511147137983,1.14285714285714,1.16699092088197,1.14509976525822,1.11055555555556,1.11557070979026,1.10226618187055,1.05588235294118,1.11111111111111,1.15635997988939
"Phoenix","AZ","Phoenix-Mesa-Scottsdale","Maricopa County",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.72665429808287,0.686274509803922,0.728559533721898,0.659870133471253,0.650964109316611,0.631603278844291,0.729664382245565,0.711538461538462,0.740653047360545,0.731027933120118,0.721071256785543,0.715488215488216,0.720461095100865,0.761509172724126,0.740653047360545,0.733496332518337,0.679824561403509,0.726682929063881,0.744998631101377,0.747809762202753,0.806451612903226,0.761509172724126,0.750530035335689,0.784814814814815,0.726711560044893,0.730103946281615,0.750588382784878,0.730103946281615,0.755754586362063,0.726461038961039,0.756437646471353,0.730769230769231,0.806451612903226,0.813953488372093,0.826086956521739,0.866404612159329,0.823271130625686,0.823271130625686,0.814861371764456,0.778210116731518,0.793952841715,0.805555555555556,0.819088319088319,0.806451612903226,0.823271130625686,0.806451612903226,0.8693826901566,0.894329817441253,0.823271130625686,0.806451612903226,0.898947928986755,0.823271130625686,0.884271978021978,0.823400271195196,0.843497343497344,0.84194508409755,0.833961468400319,0.861450107681264,0.818452380952381,0.902527075812274,0.90495867768595,0.914285714285714,0.949206349206349,0.898947928986755,0.942257217847769,0.903614457831325
"Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark County",8,,0.746180135068318,0.709734998545178,0.742115027829313,0.746841889046747,0.726519664343499,0.744283714419039,0.754679962013295,0.756081525312295,0.709827809265648,0.712894490946636,0.695708153719832,0.692760651195012,0.68922305764411,0.698547821732599,0.703161896769922,0.700934579439252,0.69337878156683,0.696013190212726,0.690631147715714,0.68549047035748,0.677710843373494,0.674676524953789,0.676217218090026,0.673302107728337,0.676855895196507,0.678349349915206,0.677710843373494,0.670819357930043,0.668523676880223,0.669011955095604,0.667951307412798,0.662597750514676,0.659582264565775,0.657284934919977,0.656018254420993,0.660919540229885,0.666398507483706,0.671960904092853,0.673302107728337,0.671004473363156,0.670327424119492,0.672371638141809,0.66894018887723,0.662162162162162,0.662162162162162,0.654578856916052,0.659120671560216,0.660585959093422,0.663347743018868,0.664652567975831,0.672541743970315,0.677673730901922,0.677692287137708,0.679383328978312,0.676818950930626,0.676056338028169,0.672115477822902,0.672407775615534,0.676056338028169,0.679859216893973,0.680682911453319,0.6875,0.691144708423326,0.693848004936794,0.693220100807272,0.692130712528115,0.693374422187982,0.69101678183613,0.685224839400428,0.692771084337349,0.692365269461078,0.699132111861138,0.7115883356796,0.714285714285714,0.720396217919856,0.732327586206897,0.713470319634703,0.71656050955414,0.708792295169513,0.716216216216216,0.71609098567818,0.695812807881773,0.721153846153846,0.72265625,0.726474688820536,0.745051932256896,0.75,0.753019309535839,0.75207468879668,0.746714456391876,0.750267602539032,0.753239740820734,0.754569728859482,0.755485931653611,0.757328990228013,0.757328990228013,0.768008474576271,0.79155672823219,0.795153351003408,0.802451140513246,0.80028328611898,0.798448379361124,0.805342113542957,0.801153008828903,0.80546096800099,0.815523059617548,0.818069135565781,0.824442289039767,0.837257980115123,0.83750148054563,0.847705421746457,0.858980702622464,0.855921242354179,0.856605800214823,0.849983232128777,0.836183960471304,0.833526279231304
"San Diego","CA","San Diego-Carlsbad","San Diego County",9,,,,,,,,,,,,1.39539205387473,1.39664932710114,1.40919089490444,1.44406746255209,1.46764509673115,1.45676670960084,1.4118102114492,1.35791978246091,1.29865007366909,1.30085653104925,1.35174000575209,1.3705699766981,1.3705699766981,1.35884927509802,1.31450773572907,1.32191338073691,1.35551447935921,1.35421142273228,1.35892768784901,1.34768371208347,1.34311382310295,1.32276384287743,1.34336378291241,1.3437248051599,1.34027777777778,1.35052424243502,1.38197795701675,1.38197795701675,1.38994187696957,1.38888888888889,1.41383810231546,1.4041514041514,1.41024926737584,1.39547130068457,1.37525790921596,1.37814313346228,1.41373341027121,1.41256135412922,1.4,1.40893123446562,1.41468453334103,1.45178015900449,1.45410886904329,1.45623742454728,1.43057156196373,1.42536423069281,1.43830533097524,1.44010670942136,1.49668874172185,1.53721682847896,1.50208843881982,1.5,1.51223864400562,1.52655377317891,1.52728199898011,1.50128611575622,1.4807959278112,1.4945024226612,1.5,1.52883947185546,1.54615287912342,1.60268356317555,1.60268356317555,1.5363332710455,1.57068062827225,1.53670979566157,1.51989006562892,1.5617257185332,1.51515151515152,1.54118778884438,1.54542332131204,1.51256027460638,1.63199426111908,1.68021680216802,1.68711936499071,1.68789808917197,1.71465384165557,1.7421096345515,1.72518135744808,1.72029702970297,1.68092909535452,1.67959899749373,1.66880616174583,1.65155440414508,1.7114270668773,1.7612962962963,1.74418604651163,1.77139037433155,1.827440685851,1.79693029666708,1.78797951897393,1.76130389064143,1.73345993850606,1.75155992579812,1.78089584457636,1.83881064162754,1.85563816604709,1.88805000551988,1.8881838946391,1.94164989939638,1.89337319382162,1.84595449461457,1.83431952662722,1.80489193457108,1.79916317991632,1.81226844833036,1.85909373060211
"Dallas","TX","Dallas-Fort Worth-Arlington","Dallas County",10,,,,,,,,,,,,,,,0.707364341085271,0.715309232016061,0.691244239631336,0.709906663573176,0.714285714285714,0.712337071839952,0.713311393062833,0.69586243954863,0.683094198378041,0.6867339990407,0.706214689265537,0.699558100259035,0.729394602479942,0.711802374218221,0.705040200093103,0.707269155206287,0.711882830579971,0.707269155206287,0.713105726872247,0.737704918032787,0.727052475083971,0.741284176030467,0.729166666666667,0.714285714285714,0.730386575817554,0.718932749757307,0.705541237113402,0.756329113924051,0.751582278481013,0.717025829330512,0.738559892328398,0.711471103327496,0.673254792984436,0.722516474543732,0.72239358171399,0.709201830198271,0.713645928065764,0.781070567294442,0.781804365040215,0.782717595491547,0.77112676056338,0.764313507504169,0.760197349060958,0.756329113924051,0.760593987685621,0.768961901433065,0.782997762863535,0.815235633727175,0.775414937759336,0.772853185595568,0.850266817272402,0.844826509461363,0.843064939358251,0.824823252160251,0.81819522571574,0.842992623814542,0.81799591002045,0.816742559263189,0.853314493725453,0.835987261146497,0.865796416397068,0.835987261146497,0.846003480366052,0.858433734939759,0.895810363836825,0.830564784053156,0.833917575908958,0.803325421008625,0.768247098170372,0.855537252013412,0.881742738589212,0.857142857142857,0.898399215942502,0.938757264193116,1.00158144438587,0.930147601135819,0.940122305913938,0.953199007667664,0.936482084690554,0.948220359331998,0.942887931034483,0.911686769005848,0.885910440464512,0.886111111111111,0.92676198797395,0.920245398773006,0.922509225092251,0.923890063424947,0.911971830985915,0.909642207398423,0.941676792223572,0.942564977684432,0.927908098862098,0.935546875,0.938731807155852,0.948648648648649,0.996376811594203,1.01000512935779,1,0.949423777949999,0.98504025444104,0.975213662484548,0.95632665945166,0.991979738286197
