"RegionName","State","Metro","CountyName","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04","2019-05","2019-06","2019-07","2019-08","2019-09","2019-10","2019-11"
"New York","NY","New York-Newark-Jersey City","Queens County",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.55735703282662,3.70141210437199,3.875,3.83333333333333,3.83014785430941,3.84591642924976,3.84431326333833,3.875,3.95454545454545,3.88888888888889,3.7997432605905,3.76083333333333,3.75,3.65833333333333,3.66666666666667,3.69230769230769,3.77150916784203,3.83256528417819,3.74375,3.72727272727273,3.84,3.84615384615385,3.75,3.6875,3.61578266494179,3.61180555555556,3.69253493921145,3.78571428571429,3.98089171974522,3.9,4.0077519379845,4,4,3.94574599260173,3.88194444444444,3.82352941176471
"Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",2,,,,,,,,,,,,,1.95,1.98807157057654,2.03571428571429,2,2.04982675699436,1.94203670326069,1.8974358974359,1.8343949044586,1.7718875502008,1.866,1.87191771212103,1.96777719388283,2.05854800936768,2.14007782101167,2.12264894291971,2.1376273344652,2.12261133765092,2.09375,2.09090909090909,2.13785394932936,2.1277445706316,2.11475409836066,2.08921438082557,2.13266761768902,2.15,2.18998667750531,2.15852722945988,2.21428571428571,2.19547297297297,2.14172196996158,2.17272727272727,2.24930362116992,2.32320152746982,2.17485302381879,2.31192922691108,2.26868315684105,2.20759980759981,2.2002658835386,2.26111111111111,2.36875,2.375,2.41203007518797,2.4375,2.47199437711868,2.49166666666667,2.5,2.51698921838064,2.54098360655738,2.61111111111111,2.60741758241758,2.57352941176471,2.60586369218174,2.61875,2.62300390724539,2.64423076923077,2.66073048266926,2.68253968253968,2.70245901639344,2.66911764705882,2.79971988795518,2.83116883116883,2.8528409197384,2.80370942812983,2.79216725614405,2.83356807511737,2.77247474747475,2.801872074883,2.88865546218487,2.76854395604396,2.76153846153846,2.68981481481481,2.8125,2.87826086956522,3,2.94233473980309,2.97925531914894,2.99857346647646,3.06737940374235,3.03885653609411,3.05147926244218,3.04878048780488,3.02173913043478,3.02534750613246,2.99444444444444,3.0203410866967,3.05,3.30815709969789,3.21477428180575,3.22646733111849,3.30857142857143,3.38476800976801,3.39750253384963,3.4327868852459,3.4224,3.43543956043956,3.38200339558574,3.34170854271357,3.38502651193839,3.42410570415727,3.37636124930073,3.42643051771117,3.42841163310962,3.46746575342466,3.49352933116122,3.43314191960623,3.4247311827957
"Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.60874439461883,1.39164086687307,1.56975609756098,1.41574803149606,1.39164086687307,1.43709327548807,1.56035720126768,1.54275558564658,1.53846153846154,1.49655172413793,1.54285714285714,1.56722434868502,1.50121737930699,1.52076555023923,1.525,1.53403643336529,1.54002134471718,1.567,1.54473653408244,1.55963302752294,1.54834096702659,1.56055089291349,1.57908496732026,1.57021677662582,1.77121293493474,1.76533333333333,1.77394636015326,1.67643142476698,1.70347884204467,1.68199233716475,1.68268671299498,1.64570147679325,1.61182074042,1.55352518365837,1.58880299932536,1.52038961038961,1.44984160506864,1.442395700298,1.55880903651049,1.59,1.59883720930233,1.59935945368594,1.6267202196831,1.58959187672326,1.57360836120887,1.58947368421053,1.58902565267889,1.62626262626263,1.64701842275372,1.65821094793057,1.65970610982212,1.71280398099387,1.70769230769231,1.69825072886297,1.67872671067623,1.68313005119089,1.67431850789096,1.68838035930784,1.66666666666667,1.65,1.65634674922601,1.65227021040975,1.63396226415094,1.62827184728897,1.65492957746479,1.65633423180593,1.65831435079727,1.6740412979351,1.65721029442618,1.65620736698499,1.65367483296214,1.65441176470588,1.62990936555891
"Chicago","IL","Chicago-Naperville-Elgin","Cook County",4,,1.65340236686391,1.66666666666667,1.63475499092559,1.6675,1.68421052631579,1.5047619047619,1.73508771929825,1.82249322493225,1.86136071887035,1.86813186813187,1.81944444444444,1.83053130696004,1.84177335229967,1.90719008264463,1.9375,1.96662382176521,1.95360195360195,1.96648648648649,1.99337748344371,1.99262990096323,2,2.00318844438528,1.99870833333333,1.95512820512821,1.90928010595024,1.94289693593315,2.06611570247934,2.06133055538884,2.06938888888889,2.0661500990753,2.10593713620489,2.05183585313175,2.04030226700252,2.06989145823502,2.0554457619675,2.22602739726027,2.20503144654088,2.24288804933966,2.25428932369704,2.26997578692494,2.26997578692494,2.24698795180723,2.27558139534884,2.21428571428571,2.20799705026834,2.24390243902439,2.21120186697783,2.16169857679292,2.1625,2.15491329479769,2.24550128534704,2.29551992135699,2.37173396674584,2.25952199061443,2.33782129742962,2.31277246714542,2.25939393939394,2.16837096284297,2.25941422594142,2.39046522448297,2.26190476190476,2.25274725274725,2.28571428571429,2.28672316384181,2.25813953488372,2.21043936934848,2.35099766926269,2.45562913907285,2.53357314148681,2.46941429367586,2.43292682926829,2.47142857142857,2.3226872246696,2.28053934211122,2.26666666666667,2.24221698113208,2.22771187526014,2.24473722415796,2.19632768361582,2.22066511228372,2.28127085302786,2.23284348694536,2.24570673712021,2.22941499322012,2.2,2.19767441860465,2.24083333333333,2.27731933356733,2.25833333333333,2.29387885059301,2.36111111111111,2.375,2.39667112978439,2.36666666666667,2.37790697674419,2.36986301369863,2.38562971134942,2.40440274414851,2.37790697674419,2.41046831955923,2.45833333333333,2.47123287671233,2.43329430132709,2.41973684210526,2.34679665738162,2.34475711735413,2.37042062415197,2.4581589144271,2.49383034506089,2.45,2.45459396526632,2.46259028261645,2.42857142857143,2.41602067183463,2.40769627826257,2.38011534261534,2.41718490625915
"San Antonio","TX","San Antonio-New Braunfels","Bexar County",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0580204778157,1.11650485436893,1.1125934508603,1.0828078817734,1.09436026936027,1.09840425531915,1.10206896551724,1.13274526827574,1.13582107547625,1.12741252185191,1.1430274135876,1.16191904047976,1.16645962732919,1.16611842105263,1.1609907120743,1.17376490630324,1.24888392857143,1.21915820029028,1.16083009079118,1.17845117845118,1.17822966507177,1.1878453038674,1.22897196261682,1.20833333333333,1.23958396171402,1.19367668833419,1.17924528301887,1.17982412060302,1.18814432989691,1.24560310562844,1.24682651622003,1.24560310562844,1.24249699879952,1.30244759202523,1.29166666666667,1.31133398763202,1.27792806770099,1.31228070175439,1.29473033271898,1.26923076923077,1.29565217391304,1.27832167832168,1.30560871868024,1.29768786127168,1.25125250501002,1.29498525073746,1.24329279788839,1.2709664226412,1.26955381498716,1.28205128205128,1.28428571428571,1.34731951830797,1.34866986794718,1.3221007088978,1.31131477342004,1.31408926526772,1.33130081300813,1.32644628099174,1.35118980963046,1.3358634595996,1.39807998324958,1.39060402684564,1.39448441247002,1.39549436795995,1.4223743536338,1.43219264892269,1.4474358974359,1.43333333333333,1.42136243386243,1.43987823439878,1.42756680731364,1.42142857142857,1.45185185185185,1.44568690095847,1.4474358974359,1.45833333333333,1.4793491864831,1.48676147424931,1.47231136785052,1.46551724137931,1.46929400942854,1.45584815321477
"Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.58911586967945,1.73269896193772,1.75045454545455,1.63237924865832,1.5,1.47212543554007,1.6025641025641,1.65133394664213,1.66666666666667,1.61122637159982,1.55287556135014,1.57142857142857,1.58930899608866,1.65133394664213,1.829,1.84210526315789,1.81980519480519,1.78571428571429,1.66666666666667,1.63888888888889,1.57,1.56609195402299,1.59090909090909,1.6447619047619,1.75,1.85609131082813,1.83333333333333,1.83846153846154,1.81309210526316,1.81662515566625,1.78571428571429,1.78231292517007,1.88275862068966,1.88275862068966,1.91034482758621,1.9,1.96076923076923,1.99166666666667,2.09000958574763,1.99931318681319,2.01995405724219,2,1.94712286158631,1.99333333333333,1.93771551724138,2,1.91335163603765,1.97442143727162,2.11111111111111,2.13222666873883,2.14615384615385,2.07692307692308,2.07692307692308,2.14760348583878,2.09167850378788,2.07407407407407,2.06204457056924,2.09868421052632,2.10101752565433,2.11938663745893,2.28,2.3,2.325,2.26884779516358,2.30532805349972,2.27304347826087,2.27857142857143,2.30496453900709,2.43856933355059,2.36053389263916,2.38399343164122,2.43148975388329,2.41885625965997,2.40143139521249,2.35294117647059,2.37194826370527,2.34858636730045,2.33333333333333,2.27213541666667,2.26896551724138,2.27064914723286
"Phoenix","AZ","Phoenix-Mesa-Scottsdale","Maricopa County",7,,,,,,,,0.885578116336176,0.953723481586688,0.892561983471074,0.866071428571429,0.896280991735537,0.916666666666667,0.896551724137931,0.928217821782178,0.915596330275229,0.890501319261214,0.893526521699572,0.908743927827897,0.908045977011494,0.87328397755611,0.869094335224182,0.851439624556063,0.84,0.876083188908146,0.915143068613093,0.913461538461538,0.910519064791928,0.936700336700337,0.954247321897459,0.951724137931034,0.957294832826748,0.96018323496655,0.95273631840796,0.9375,0.944711090400746,0.951443569553806,0.95945885509839,0.962958257713249,0.960620525059666,0.957364341085271,0.964285714285714,0.976261127596439,0.989445910290237,0.972587719298246,0.961538461538462,0.966374669119296,1.01225,1.00608979108016,1,1.00769230769231,0.984718196185148,1,1.01554404145078,1.03448275862069,1.03392857142857,1.03392857142857,1.02678571428571,1.02678571428571,1.04666666666667,1.06321622436671,1.06986899563319,1.06254770992366,1.07,1.08498774755955,1.08695652173913,1.1,1.11155555555556,1.12005658869522,1.1833490792086,1.22967668070761,1.21428571428571,1.24761904761905,1.26436781609195,1.22442825139706,1.19835068725962,1.3568549905838,1.18577075098814,1.24803621754512,1.23736129314111,1.22739372057626,1.22314049586777,1.1875,1.27166987987543,1.3892259978425,1.58858047690015,1.61945636623748,1.57035175879397,1.51254953764861,1.46222222222222,1.39423076923077,1.37837837837838,1.39123686960348,1.34587104072398,1.36879432624113,1.36038514442916,1.3739837398374,1.38461538461538,1.41237113402062,1.36993464052288,1.3805737704918,1.38937371106046,1.4275956284153,1.42668428005284,1.46389648259523,1.47019847789151,1.45883940620783,1.4765625,1.5,1.49860451537563,1.56591690584141,1.61290322580645,1.63170731707317,1.57232704402516,1.57,1.60465920548498,1.59020979020979,1.62358384205027
"Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark County",8,,,,,,,,,0.876388888888889,0.919981060606061,0.923295454545455,0.949519230769231,0.923295454545455,0.923295454545455,1,1.10133487357207,1.05482125900419,0.974114774114774,0.965869223587537,0.949519230769231,0.907272727272727,0.884146341463415,0.891686965052945,0.87375,0.892161016949153,0.885328836424958,0.876979293544458,0.873860182370821,0.907692307692308,0.9,0.897828678745733,0.898254338780067,0.907272727272727,0.909780659401297,0.910683012259194,0.887611749680715,0.892344497607656,0.895346588611712,0.914921465968586,0.941823899371069,0.982352941176471,0.967218291185173,0.942782834850455,0.943589743589744,0.928571428571429,0.941530290032982,0.956632653061224,0.951044226044226,0.942028985507246,0.941493506493506,0.950920245398773,0.962962962962963,0.964802319387743,0.963740458015267,0.969325153374233,0.981707317073171,0.998,0.9975,1,0.995664180998538,1,1,1.00120144173008,1.04975124378109,1.06502958065077,1.08695652173913,1.06577344701583,1.05839416058394,1.05689102564103,1.08556832694764,1.11670761670762,1.10656936813187,1.10416666666667,1.2022630834512,1.15677966101695,1.16716308234948,1.19047619047619,1.11973154362416,1.14635122236541,1.12757142857143,1.10416666666667,1.14137675795707,1.14138326019618,1.18714285714286,1.25316455696203,1.22417186734809,1.23022847100176,1.23853211009174,1.24,1.24832962138085,1.27571428571429,1.22715404699739,1.22294372294372,1.18122902684564,1.21419246549795,1.25866867458396,1.3,1.3,1.32,1.34495192307692,1.36303827751196,1.37285714285714,1.37457155735188,1.35817307692308,1.34920634920635,1.34864339918092,1.37562814070352,1.39,1.39,1.39,1.40969162995595,1.415,1.42247510668563,1.42094155844156,1.43352003677879,1.424,1.41626794258373,1.41476695399365
"San Diego","CA","San Diego-Carlsbad","San Diego County",9,,,,,,,,,,,,,2.00855281493868,2.0066889632107,1.91636375399962,1.86063218390805,1.92788196901785,1.96198996303402,1.96335078534031,1.97080291970803,1.98334989648033,1.96956013541081,1.92277877161598,1.94359756097561,1.96899224806202,1.96552186276338,1.96288053949904,1.92462987886945,1.98584298584299,1.99714329959085,2.03864174647307,2.05662805662806,2.0236837445402,2.04726711338852,2.06153846153846,2.01923076923077,2.04567307692308,2.08870967741935,2.08333333333333,2.03407601572739,2.0260492040521,2.02743902439024,2.06363636363636,2.14160839160839,2.09558823529412,2.05355908074029,2.19785943223443,2.21820809248555,2.18360071301248,2.17075728813222,2.23076923076923,2.32931726907631,2.34650034650035,2.3371104815864,2.35849056603774,2.325,2.37156931738213,2.42017879948914,2.35233056185437,2.40373626063522,2.4546699875467,2.4,2.42697371026473,2.43412797992472,2.4822695035461,2.50312891113892,2.52840114715899,2.55112381383405,2.50176731929351,2.53737658674189,2.58333333333333,2.53917662682603,2.51506024096386,2.52669078447192,2.5277407231555,2.50300842358604,2.50424242424242,2.57718120805369,2.5506200994209,2.58300955740908,2.53562340966921,2.51932773109244,2.51470588235294,2.59298780487805,2.64530551415797,2.68723489395758,2.72932330827068,2.79457081522371,2.7523779225261,2.79787494437027,2.78571428571429,2.75833333333333,2.77777777777778,2.74390666226913,2.70833333333333,2.75993640699523,2.79148550724638,2.79230769230769,2.95083686367109,2.96472184531886,2.97057646151135,2.96519410977242,2.9587962962963,2.93324238290132,2.95424836601307,2.95658682634731,2.96218487394958,2.98059269371999,2.99159663865546,2.97433264887064,2.97346200241255,3.00707547169811,3.05645161290323,3.07822182131932,3.08132530120482,3.06932126696833,3.02574939906437,2.9929178470255
"Dallas","TX","Dallas-Fort Worth-Arlington","Dallas County",10,,,,,,,,1.49857278782112,1.54826706200813,1.42402704861081,1.48992810514051,1.40511803513757,1.28342245989305,1.28533513900563,1.25647927049446,1.21460036330609,1.24943438914027,1.22562979189485,1.14771881973717,1.1394582374331,1.11904761904762,1.10686427457098,1.19465081723626,1.15121951219512,1.13162878787879,1.19937237996371,1.14531837231946,1.28918918918919,1.34722222222222,1.34005943834716,1.28428571428571,1.30775364985891,1.3,1.2967011256802,1.31525798113013,1.36363636363636,1.32801418439716,1.36153846153846,1.35714285714286,1.35658914728682,1.43043200874954,1.42111959287532,1.36153846153846,1.40268832943013,1.43795620437956,1.43416053235558,1.44354987761426,1.47058823529412,1.47673177862346,1.46315173796791,1.50150753768844,1.49498372306178,1.4961915125136,1.44546159351145,1.43397538315877,1.46014423076923,1.48891786179922,1.52387640449438,1.45856873822976,1.37080855347072,1.47958807603442,1.46611341632089,1.53046832273107,1.52254641909814,1.53393665158371,1.56473489519112,1.55513414826558,1.58227848101266,1.55566427484236,1.56315376569038,1.56989421592604,1.57928285428285,1.61683417085427,1.65841584158416,1.63378378378378,1.61382807792729,1.65379310344828,1.67136812411848,1.63900966183575,1.74233825198638,1.68189964157706,1.62400793650794,1.57802400738689,1.69952606635071,1.67711598746082,1.70322580645161,1.6988267307377,1.7152108307486,1.73115031023617,1.73879443585781,1.76017854836627,1.74025638029744,1.72567261070911,1.74887892376682,1.72960725075529,1.74435028248588,1.8025641025641,1.77423469387755,1.75938515709642,1.80785413744741,1.82926829268293,1.83699870633894,1.83115183246073,1.82370820668693,1.82725228478515,1.84178676879001,1.8256880733945,1.83492783845658,1.87555985239951,1.85185185185185,1.85211267605634,1.85329744279946,1.85952259315637,1.8342776203966,1.79192938209332,1.78855140186916,1.79675994108984,1.77287066246057
