"RegionName","State","Metro","CountyName","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04","2019-05","2019-06","2019-07","2019-08","2019-09","2019-10","2019-11"
"New York","NY","New York-Newark-Jersey City","Queens County",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.94117647058824,3.06666666666667,3.11111111111111,3.06666666666667,3.125,3.2,3.2,3.21428571428571,3.23529411764706,3.125,3.04967320261438,3.04545454545455,3.01882352941176,3,2.93333333333333,2.94117647058824,3,3.1218889370664,3.11111111111111,3.06666666666667,3.06122448979592,3,2.88135593220339,2.91666666666667,2.83633150039277,2.85073370282396,2.88461538461538,2.9,2.94117647058824,3,3.1078967943706,3.14285714285714,3.11111111111111,3.05882352941176,3,2.89285714285714
"Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",2,,1.63636363636364,1.69814255554157,1.72811059907834,1.79624993875165,1.8769592476489,1.96078431372549,1.84782608695652,1.83374083129584,1.8125,1.83438155136268,1.82916666666667,1.82916666666667,1.78842105263158,1.81543116490166,1.87125748502994,1.88665402013717,1.86335403726708,1.8186811187357,1.81818181818182,1.78185745140389,1.78571428571429,1.77272727272727,1.80451127819549,1.89068312766957,1.8988188976378,1.89485213581599,1.91197300449925,1.90288713910761,1.90887401623598,1.902349193958,1.93575540349734,1.92307692307692,1.84461538461538,1.825,1.85461323392358,1.85416666666667,1.93761814744802,1.92458100558659,1.97513452895677,1.91908541575578,1.93697599914924,1.93659420289855,2.01212517583062,2.0058119817193,1.92532088681447,2.01832471706022,1.99833333333333,1.995,2,2.05878790038123,2.10526315789474,2.14256173933593,2.15056187401224,2.17727272727273,2.19224283305228,2.17634746206175,2.18786464410735,2.20426487093154,2.2390243902439,2.24137931034483,2.24583333333333,2.2938829787234,2.29875518672199,2.32190831556503,2.35042735042735,2.375,2.39521654815772,2.39195979899498,2.39587628865979,2.35314180242356,2.43888888888889,2.45406455911749,2.46666666666667,2.47840244550771,2.46095456357114,2.5,2.44186046511628,2.46470588235294,2.55484297313963,2.42197253433209,2.41379310344828,2.38263562790533,2.45653846153846,2.54905525846702,2.6,2.59065269943594,2.5896,2.61315287237582,2.61875,2.63960401157982,2.64627518557794,2.62797117724125,2.61324041811847,2.63670647391578,2.64057331863286,2.64126016260163,2.65436873877377,2.67816091954023,2.73809523809524,2.78880866425993,2.77777777777778,2.83290924512299,2.78396685192537,2.80758672003284,2.83045155047034,2.84075877825878,2.83254116853643,2.8386569106835,2.83453237410072,2.86434108527132,2.85153316818057,2.865189289012,2.86764705882353,2.9125,2.93994120117598,2.8906842754173,2.86831275720165
"Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.26371511068335,1.16626794258373,1.3241469816273,1.18615209988649,1.11219147344802,1.16159008776458,1.21602155547386,1.20306859205776,1.20101089825913,1.18741976893453,1.24643584521385,1.27737226277372,1.20468236582694,1.21667645489237,1.20452112127701,1.21502209131075,1.21530612244898,1.25988173046997,1.25870646766169,1.25958378970427,1.27525510204082,1.2639175257732,1.25870069605568,1.2535245815349,1.44268774703557,1.411230388109,1.42594196567549,1.36717993355891,1.40703810509711,1.38591800356506,1.36477462437396,1.36068447997756,1.3191597380519,1.256038647343,1.31502620303511,1.2271897810219,1.21580547112462,1.1952380952381,1.25392156862745,1.29634641407307,1.28207739307536,1.30669546436285,1.31578947368421,1.30320316931691,1.29606492919396,1.29896013864818,1.31926323867997,1.33408968220734,1.3361399777403,1.3351524958999,1.31542842929984,1.36363636363636,1.36708860759494,1.38501047360431,1.39023763097559,1.38120091623037,1.36759581881533,1.37474541751527,1.35260115606936,1.33483152876535,1.33212341197822,1.32530120481928,1.33785007833921,1.34144144144144,1.34519867549669,1.34408602150538,1.3303808390749,1.32482826300294,1.32708821233411,1.32035939214296,1.31907308377897,1.3173828125,1.29291845493562
"Chicago","IL","Chicago-Naperville-Elgin","Cook County",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.71071428571429,1.80917280917281,1.85113815783919,1.8125,1.8,1.7762346301149,1.97534933171324,1.99284578696343,2.11111111111111,2.0250505133246,1.93376865671642,2.15384615384615,1.8125,1.78947368421053,1.81818181818182,1.83333333333333,1.81818181818182,1.78421052631579,1.76525256942926,1.7228805834093,1.72222222222222,1.74405594405594,1.72247474747475,1.73809523809524,1.75830639948287,1.78125,1.8,1.795,1.77777777777778,1.79126794258373,1.79558011049724,1.82705882352941,1.85051546391753,1.86875,1.85,1.89189189189189,1.9,1.92271188690516,1.91724475275703,1.94997842968076,1.95,1.99444444444444,2.08428031523808,2,1.95675675675676,1.92857142857143,1.975,2.05850487540628,2.06060606060606,1.98544973544974,1.95,1.96317403939296,1.996,1.975,1.95,1.87902947470146,1.90909090909091
"San Antonio","TX","San Antonio-New Braunfels","Bexar County",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.888843795093795,0.910596026490066,0.918918918918919,0.914362176628011,0.917210976837865,0.913520097442144,0.931134820562561,0.949171270718232,0.956319702602231,0.94715852442672,0.968379446640316,0.972789115646258,0.969026548672566,0.95954356846473,0.972789115646258,0.955631265748137,0.966042154566745,0.961995249406176,0.972475978605576,0.969371156391248,0.953817816071061,0.951986754966887,0.966472303206997,0.965170680991163,0.98314606741573,0.982488704075825,0.99802371541502,0.99802371541502,1.01451027811366,1.01762114537445,1.030276816609,1.02939555377656,1.02380952380952,1.05449330783939,1.05078485687904,1.04901313838306,1.05739495798319,1.08009708737864,1.0739336492891,1.05908584169454,1.08772765843808,1.08170255533478,1.08700909521056,1.10965323336457,1.05347593582888,1.08879322721526,1.03833865814696,1.09199897438502,1.07121016078394,1.07748943956691,1.10452586206897,1.13310170285379,1.13293051359517,1.11607142857143,1.1067472306143,1.11111111111111,1.1067472306143,1.09107303877367,1.10004812319538,1.10429447852761,1.15946905871081,1.15875,1.15076931765609,1.1671826625387,1.16666666666667,1.1825,1.19372028986194,1.17234468937876,1.16833135254383,1.18515205724508,1.17085817118434,1.19028741328048,1.21132713440406,1.20910384068279,1.21024734982332,1.23763241108402,1.24228703727147,1.24530506083583,1.23124448367167,1.22767857142857,1.22314049586777,1.22686038553952
"Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",6,,,,,,,1.66555555555556,1.4030612244898,1.4101564898778,1.37900355871886,1.32678904991948,1.35099620493359,1.36349620493359,1.35866666666667,1.24198717948718,1.28031135531136,1.26946564885496,1.32711621233859,1.32711621233859,1.30111524163569,1.3,1.32827324478178,1.42350557244174,1.42760027192386,1.47746478873239,1.53158964735319,1.5805373928639,1.59163288940359,1.5625,1.5,1.33333333333333,1.32313396349413,1.26518218623482,1.2656216727789,1.27710843373494,1.3265306122449,1.32789575289575,1.34615384615385,1.395,1.4,1.34363636363636,1.31980519480519,1.32925120772947,1.44074675324675,1.4002508361204,1.37431318681319,1.3,1.29491939260151,1.25139198218263,1.28440366972477,1.29564814814815,1.375,1.44444444444444,1.41323552004916,1.375,1.35869565217391,1.3595068137573,1.35714285714286,1.31880733944954,1.30555555555556,1.34722222222222,1.40909090909091,1.47071078431373,1.48401826484018,1.46314808539478,1.44212776176753,1.42142857142857,1.39007092198582,1.39582863128411,1.44040247678019,1.38888888888889,1.45518437385907,1.49791666666667,1.52005532503458,1.53242475865985,1.6,1.58823529411765,1.58829143672023,1.51188610240334,1.49431795830055,1.52941176470588,1.50148414558392,1.5,1.50039494470774,1.57252715837622,1.62825651302605,1.64128707627119,1.65625,1.63891779396462,1.64117647058824,1.67148362235067,1.65791776027997,1.61701318458418,1.595,1.57142857142857,1.59901153212521,1.61690433749257,1.67647058823529,1.71875,1.77777777777778,1.75,1.76297169811321,1.75882352941176,1.71428571428571,1.68604651162791,1.68090909090909,1.68181818181818,1.72533185840708,1.71428571428571,1.72222222222222,1.72631578947368,1.74645889211535,1.7578125,1.71121031746032,1.7,1.69027237354086,1.7,1.67733564013841
"Phoenix","AZ","Phoenix-Mesa-Scottsdale","Maricopa County",7,,,,,,,,,0.802434824724654,0.769230769230769,0.770547945205479,0.742835595776772,0.738310860521275,0.761965811965812,0.772903225806452,0.779155188246097,0.798611111111111,0.795537328910944,0.783313375867682,0.789993416721527,0.778648383937316,0.77,0.766799895089744,0.752577319587629,0.762820512820513,0.789423076923077,0.790081259645062,0.787253983130272,0.790718321226796,0.792156801205197,0.808001946436051,0.792623263806024,0.794117647058823,0.805717839343429,0.782845334827683,0.793650793650794,0.801749271137026,0.81653042688465,0.8210197710718,0.804538801822099,0.797028380498007,0.806010928961749,0.800220750551876,0.826612866815117,0.810801980711733,0.789359300974345,0.7997997997998,0.8,0.8,0.806203219182619,0.815217391304348,0.837023914968999,0.859083915474893,0.856696428571428,0.847328244274809,0.842286569694565,0.858216970998926,0.861111111111111,0.871975806451613,0.882352941176471,0.896599407112855,0.90800137024672,0.911184622122122,0.907702655788926,0.915221579961464,0.924852941176471,0.93984962406015,0.938870822666574,0.938144329896907,0.97286432160804,0.986029411764706,0.993065843621399,0.997008973080758,1.04347826086957,1.03282566587889,1.04029990627929,1.06674915421709,1.02475350955444,1.00347826086957,1.00108225108225,0.986547085201794,0.98,0.978346407470119,1.03571428571429,1.0989010989011,1.1699481865285,1.22601279317697,1.17793809500239,1.16115261472785,1.1636798088411,1.13829888334521,1.12488095238095,1.10521140609636,1.07762083277547,1.07535780240074,1.08116554054054,1.12387411183602,1.14350927924626,1.15636134330215,1.145,1.1669921875,1.16348448687351,1.18590831918506,1.1563245823389,1.18236819360415,1.18675721561969,1.17777777777778,1.19351851851852,1.21589688506982,1.22275795564127,1.25087369680743,1.28808989337279,1.2995867768595,1.2930593107414,1.2994555353902,1.32727272727273,1.32963988919668,1.33953033268102
"Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark County",8,,,,,,0.850267379679144,0.862143872974198,0.789103039288362,0.785340281186673,0.772285966460724,0.748991121872478,0.766664541668185,0.757273934564771,0.753968253968254,0.7796875,0.786887502640075,0.776053215077605,0.776922657401295,0.775375939849624,0.767543859649123,0.767543859649123,0.754985754985755,0.755208333333333,0.74735315655991,0.757146074241662,0.757111733582322,0.75,0.746887966804979,0.749794229498529,0.751366120218579,0.742146381578947,0.745033112582781,0.74749479519402,0.75821398483572,0.751173708920188,0.753676470588235,0.755511143410853,0.761341290529108,0.765973826020015,0.764915705235411,0.760395723459008,0.768872320596458,0.767151493727541,0.761714425115878,0.758246659673957,0.760869565217391,0.758962623951182,0.759734093067426,0.760869565217391,0.761738566825614,0.766923736075407,0.778816199376947,0.775,0.775941230486685,0.78408195429472,0.779999180262777,0.786423841059603,0.783363507501439,0.786470347496093,0.786448880822747,0.791855203619909,0.799086757990868,0.804551981126592,0.811843361986628,0.81765375719815,0.834202294056309,0.836614173228346,0.82010582010582,0.817800437758399,0.850316839064393,0.88245855056127,0.85771574742163,0.871530561864323,0.897435897435897,0.892113016088572,0.897213319088319,0.902841429880843,0.883089888799488,0.877294685990338,0.899100899100899,0.894454382826476,0.897442068801975,0.8915770609319,0.92672322255972,0.928110599078341,0.952099122019692,0.95648912228057,0.969974870718485,0.96456486791797,0.967741935483871,0.969827586206897,0.970319634703196,0.96964586846543,0.971713571908014,0.988995962561368,1.00401606425703,1.025390625,1.04019141553405,1.05579710144928,1.06157732081303,1.07447881529416,1.09403823536772,1.10796460176991,1.10777881911903,1.10617495441017,1.09148949984819,1.08817705299942,1.09454191033138,1.11176470588235,1.14734299516908,1.16957026861078,1.18041237113402,1.18867924528302,1.1824537037037,1.16621067031464,1.16696588868941,1.16459083787082,1.16256157635468
"San Diego","CA","San Diego-Carlsbad","San Diego County",9,2.559423544825,2.37655469209988,2.36458175946369,2.35057085292142,2.06895140967951,2.15175317504141,2.11419700458071,2.16021602160216,2.12264150943396,1.952770208901,2.02702702702703,1.73611111111111,1.77591312931885,1.77356656948494,1.78631634717272,1.74375,1.73858921161826,1.71875,1.74857624647922,1.76470588235294,1.69354838709677,1.67910447761194,1.69135099412244,1.69979079497908,1.71077413001129,1.71150278293135,1.68987423771975,1.6896186440678,1.74216027874564,1.73880369434521,1.70842824601367,1.72102392713278,1.71277617675312,1.70094936708861,1.68894830659537,1.695,1.73007142748185,1.7419374052415,1.73684210526316,1.7406962785114,1.76487608932462,1.78668054110302,1.79384965831435,1.895,1.86799891632921,1.8,1.88679245283019,1.88679245283019,1.87074829931973,1.8819256860458,1.9047619047619,1.94343831332726,1.98677930091097,1.98833448833449,1.96604110813226,1.95990246715475,1.99536025711385,2.00814752696659,1.99873465626381,2.00534759358289,2.02075098814229,2.01407711914457,2.02228097787715,2.015732546706,2.06252931653853,2.07323165340407,2.11715867158672,2.12418300653595,2.11397058823529,2.13035019455253,2.1225730572602,2.12328767123288,2.13521126760563,2.1505376344086,2.15808405906853,2.14002205071665,2.10873146622735,2.1615087040619,2.14789499422068,2.19411999268945,2.12284175228311,2.08637873754153,2.09389671361502,2.13264472455649,2.16484658611919,2.20992028343667,2.23076923076923,2.27632240715395,2.29334677419355,2.31071779744346,2.31295253419147,2.28475284080726,2.26474928845005,2.2342965023667,2.21793635486982,2.22110552763819,2.25531107027676,2.29166666666667,2.3780487804878,2.4014997536339,2.43677239587585,2.41578947368421,2.42439024390244,2.43267963085036,2.43653121319199,2.45714285714286,2.45448170342981,2.45879120879121,2.45328251500198,2.44973246135553,2.46322442208518,2.51724137931034,2.52166377816291,2.55049354593774,2.55619047619048,2.55626715462031,2.52666666666667,2.50809061488673
"Dallas","TX","Dallas-Fort Worth-Arlington","Dallas County",10,,,,,,,,,1.10229276895944,1.11016225448335,1.17791005291005,1.10470701248799,1.02314778234303,1.02257116818518,0.99728014505893,0.99496192893401,1.02888086642599,1.04074360413323,1.02562852398239,1,1.00062539086929,1.02221445532952,1.11187419413182,1.0410783055199,0.981650053164034,1.05281690140845,0.991752577319588,1.09461805555556,1.14120561519405,1.1522633744856,1.12209405501331,1.15876923076923,1.16914860199872,1.17931547619048,1.19015395529963,1.22683142100618,1.21397092295436,1.23580034423408,1.22850108278178,1.23786686711768,1.26557207999849,1.26302305721605,1.20632530120482,1.24653739612188,1.20922976187295,1.21241553569585,1.2130470685384,1.23233215547703,1.24273286986758,1.21683673469388,1.28504672897196,1.30528467544653,1.28910241081716,1.27153404429861,1.25198728139905,1.23468338934507,1.2551528958906,1.31428571428571,1.24498229043684,1.1739638782398,1.2381974248927,1.24701670644391,1.30986590038314,1.31235752045001,1.30944881889764,1.32478632478632,1.3294540909398,1.34930703624733,1.31944444444444,1.35602094240838,1.34934086629002,1.39600607453487,1.39784946236559,1.39782244556114,1.40217885825058,1.42857142857143,1.42723004694836,1.40335933223864,1.3609893379317,1.4118311481219,1.43320754716981,1.39111870196413,1.36209813874788,1.44691723408645,1.44047954528537,1.48695652173913,1.50866551126516,1.51894432652838,1.52631578947368,1.52299554924853,1.53944667201283,1.5,1.49196633511859,1.50583090379009,1.51671309192201,1.50767543859649,1.55256181760155,1.52990797546012,1.54173925667828,1.5556020455602,1.55868544600939,1.55640668523677,1.580259222333,1.53704184537662,1.57188244638602,1.55621011673152,1.54440154440154,1.54703832752613,1.56709956709957,1.57899461400359,1.58161512027491,1.58569051580699,1.55035335689046,1.55202821869489,1.52501985702939,1.50693802035153,1.48911798396334,1.47196016532873
